Identifier,Package,VersionConstraint
GHSA-j8fq-86c5-5v2r,distributed,">= 0,< 2021.10.0"
GHSA-8w3x-457r-wg53,opencv-python,">= 0,< 3.3.1.11"
GHSA-8w3x-457r-wg53,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-3448-vrgh-85xr,opencv-python,">= 0,< 4.1.1.26"
GHSA-3448-vrgh-85xr,opencv-python-headless,">= 0,< 4.1.1.26"
GHSA-3448-vrgh-85xr,opencv-contrib-python,">= 0,< 4.1.1.26"
GHSA-3448-vrgh-85xr,opencv-contrib-python-headless,">= 0,< 4.1.1.26"
GHSA-4365-fhm5-qcrx,rasa,">= 0,< 2.8.10"
GHSA-m43c-649m-pm48,opencv-python,">= 0,< 3.3.1.11"
GHSA-m43c-649m-pm48,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-wjw6-2cqr-j4qr,tuf,">= 0,< 0.19"
GHSA-h4m5-qpfp-3mpv,babel,">= 0,< 2.9.1"
GHSA-fffj-9qwg-qmh5,opencv-python,">= 0,< 3.3.1.11"
GHSA-fffj-9qwg-qmh5,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-fm39-cw8h-3p63,opencv-python,">= 0,< 3.4.7.28"
GHSA-fm39-cw8h-3p63,opencv-python,">= 4.0.0.21,< 4.1.1.26"
GHSA-fm39-cw8h-3p63,opencv-python-headless,">= 0,< 3.4.7.28"
GHSA-fm39-cw8h-3p63,opencv-python-headless,">= 4.0.0.21,< 4.1.1.26"
GHSA-fm39-cw8h-3p63,opencv-contrib-python,">= 0,< 3.4.7.28"
GHSA-fm39-cw8h-3p63,opencv-contrib-python,">= 4.0.0.21,< 4.1.1.26"
GHSA-fm39-cw8h-3p63,opencv-contrib-python-headless,">= 0,< 3.4.7.28"
GHSA-fm39-cw8h-3p63,opencv-contrib-python-headless,">= 4.0.0.21,< 4.1.1.26"
GHSA-5pcx-vqjp-p34w,shuup,">= 1.6.0,< 2.11.0"
GHSA-83rh-hx5x-q9p5,opencv-python,">= 0,< 3.4.1.15"
GHSA-83rh-hx5x-q9p5,opencv-contrib-python,">= 0,< 3.4.1.15"
GHSA-4cfr-gjfx-fj3x,cobbler,">= 0,< 3.3.0"
GHSA-wq8f-wvqp-xvvm,opencv-python,">= 0,< 3.3.1.11"
GHSA-wq8f-wvqp-xvvm,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-5rpc-gwh9-q9fg,opencv-python,">= 0,< 3.3.1.11"
GHSA-5rpc-gwh9-q9fg,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-m6vm-8g8v-xfjh,opencv-python,">= 0,<= 4.1.0.25"
GHSA-m6vm-8g8v-xfjh,opencv-python-headless,">= 0,<= 4.1.0.25"
GHSA-m6vm-8g8v-xfjh,opencv-contrib-python,">= 0,<= 4.1.0.25"
GHSA-m6vm-8g8v-xfjh,opencv-contrib-python-headless,">= 0,<= 4.1.0.25"
GHSA-267x-w5hx-8hjr,opencv-python,">= 0,< 3.3.1.11"
GHSA-267x-w5hx-8hjr,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-634c-v2xv-ffpg,opencv-python,">= 0,< 3.3.1.11"
GHSA-634c-v2xv-ffpg,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-x95h-979x-cf3j,pybluemonday,">= 0,< 0.0.8"
GHSA-6p52-jr3q-c94g,nameko,">= 0,< 2.14.0"
GHSA-6p52-jr3q-c94g,nameko,">= 3.0.0rc0,< 3.0.0rc10"
GHSA-c7gp-2pch-qh2v,opencv-python,">= 0,< 3.3.1.11"
GHSA-c7gp-2pch-qh2v,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-33h2-69j3-r336,opencv-python,">= 0,< 3.3.1.11"
GHSA-33h2-69j3-r336,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-vc29-rj92-gc7j,opencv-python,">= 0,< 3.3.1.11"
GHSA-vc29-rj92-gc7j,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-j28r-j54m-gpc4,slo-generator,">= 0,< 2.0.1"
GHSA-fvq6-392h-6mjj,opencv-python,">= 0,< 3.3.1.11"
GHSA-fvq6-392h-6mjj,opencv-contrib-python,">= 0,< 3.3.1.11"
GHSA-q6j2-g8qf-wvf7,gateone,">= 0,<= 1.2.0"
GHSA-c87f-fq5g-63r2,django-unicorn,">= 0,< 0.36.0"
GHSA-89rj-5ggj-3p9p,opencv-python,">= 0,< 3.4.1.15"
GHSA-89rj-5ggj-3p9p,opencv-contrib-python,">= 0,< 3.4.1.15"
GHSA-rgcm-rpq9-9cgr,saleor,">= 2.0.0,< 2.9.1"
GHSA-gp6m-vqhm-5cm5,XML2Dict,">= 0,<= 0.2.2"
GHSA-22gh-3r9q-xf38,mitmproxy,">= 0,< 7.0.3"
GHSA-2ww3-fxvq-293j,nltk,">= 0,< 3.6.4"
GHSA-2pfh-q76x-gwvm,ansible,">= 0,< 4.2.0"
GHSA-3q6g-vf58-7m4g,flask-restx,">= 0,< 0.5.1"
GHSA-xpfp-f569-q3p2,Django,">= 3.2.0,< 3.2.5"
GHSA-xpfp-f569-q3p2,Django,">= 3.0.0,< 3.1.13"
GHSA-3x4c-pq33-4w3q,matrix-synapse,">= 0,< 1.41.1"
GHSA-m87f-9fvv-2mgg,parlai,">= 0,< 1.1.0"
GHSA-mwgj-7x7j-6966,parlai,">= 0,< 1.1.0"
GHSA-48mj-p7x2-5jfm,esphome,">= 0,< 2021.9.2"
GHSA-x38q-xg2h-rxgx,leo,">= 0,<= 6.2.1"
GHSA-jj53-8fmw-f2w2,matrix-synapse,">= 0,< 1.41.1"
GHSA-p5w8-wqhj-9hhf,sqlparse,">= 0.4.0,< 0.4.2"
GHSA-fqr5-qphf-vfr8,simiki,">= 0,< 1.6.2.2"
GHSA-98vv-pw6r-q6q4,pillow,">= 5.2.0,< 8.3.2"
GHSA-qhmp-h54x-38qr,apprise,">= 0,< 0.9.5.1"
GHSA-2j58-pwwv-x666,sqlite-web,">= 0,<= 0.3.8"
GHSA-p9wf-3xpg-c9g5,pywps,">= 0,< 4.5.0"
GHSA-gh8j-2pgf-x458,rencode,">= 0,<= 1.0.6"
GHSA-663j-rjcr-789f,shuup,">= 0.4.2,< 2.11.0"
GHSA-947x-pv47-pp3q,pywb,">= 0,< 2.6.0"
GHSA-624f-cqvr-3qw4,Flask-AppBuilder,">= 0,< 3.3.2"
GHSA-w873-xcqq-x922,simiki,">= 0,< 1.6.2.2"
GHSA-27qf-jwm8-g7f3,tensorflow,">= 0,< 2.3.4"
GHSA-27qf-jwm8-g7f3,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-27qf-jwm8-g7f3,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-27qf-jwm8-g7f3,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-27qf-jwm8-g7f3,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-27qf-jwm8-g7f3,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-27qf-jwm8-g7f3,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-27qf-jwm8-g7f3,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-27qf-jwm8-g7f3,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-435p-f82x-mxwm,yamale,">= 0,< 3.0.8"
GHSA-5xwc-mrhx-5g3m,tensorflow,">= 0,< 2.3.4"
GHSA-5xwc-mrhx-5g3m,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-5xwc-mrhx-5g3m,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-5xwc-mrhx-5g3m,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-5xwc-mrhx-5g3m,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-5xwc-mrhx-5g3m,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-5xwc-mrhx-5g3m,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-5xwc-mrhx-5g3m,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-5xwc-mrhx-5g3m,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-5m69-3chg-6f8m,quokka,">= 0,<= 0.4.0"
GHSA-4q2r-qxp6-h5j6,quokka,">= 0,<= 0.4.0"
GHSA-mq5p-2mcr-m52j,nbgitpuller,">= 0.9.0,< 0.10.2"
GHSA-cmgw-8vpc-rc59,tensorflow,">= 0,< 2.5.1"
GHSA-cmgw-8vpc-rc59,tensorflow-cpu,">= 0,< 2.5.1"
GHSA-cmgw-8vpc-rc59,tensorflow-gpu,">= 0,< 2.5.1"
GHSA-wp77-4gmm-7cq8,tensorflow,">= 0,< 2.3.4"
GHSA-wp77-4gmm-7cq8,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-wp77-4gmm-7cq8,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-wp77-4gmm-7cq8,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-wp77-4gmm-7cq8,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-wp77-4gmm-7cq8,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-wp77-4gmm-7cq8,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-wp77-4gmm-7cq8,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-wp77-4gmm-7cq8,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-9697-98pf-4rw7,tensorflow,">= 0,< 2.3.4"
GHSA-9697-98pf-4rw7,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-9697-98pf-4rw7,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-9697-98pf-4rw7,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-9697-98pf-4rw7,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-9697-98pf-4rw7,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-9697-98pf-4rw7,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-9697-98pf-4rw7,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-9697-98pf-4rw7,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-hwfp-hg2m-9vr2,pywin32,">= 0,< 301"
GHSA-7ghq-fvr3-pj2x,tensorflow,">= 0,< 2.3.4"
GHSA-7ghq-fvr3-pj2x,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-7ghq-fvr3-pj2x,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-7ghq-fvr3-pj2x,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-7ghq-fvr3-pj2x,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-7ghq-fvr3-pj2x,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-7ghq-fvr3-pj2x,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-7ghq-fvr3-pj2x,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-7ghq-fvr3-pj2x,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-g4gq-j4p2-j8fr,Zope,">= 4.0,< 4.6.3"
GHSA-g4gq-j4p2-j8fr,Zope,">= 5.0,< 5.3"
GHSA-gf88-j2mg-cc82,tensorflow,">= 0,< 2.3.4"
GHSA-gf88-j2mg-cc82,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-gf88-j2mg-cc82,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-gf88-j2mg-cc82,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-gf88-j2mg-cc82,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-gf88-j2mg-cc82,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-gf88-j2mg-cc82,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-gf88-j2mg-cc82,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-gf88-j2mg-cc82,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-7xwj-5r4v-429p,tensorflow,">= 0,< 2.3.4"
GHSA-7xwj-5r4v-429p,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-7xwj-5r4v-429p,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-q5vh-6whw-x745,onefuzz,">= 2.12.0,< 2.31.0"
GHSA-g25h-jr74-qp5j,tensorflow,">= 0,< 2.3.4"
GHSA-g25h-jr74-qp5j,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-g25h-jr74-qp5j,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-g25h-jr74-qp5j,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-g25h-jr74-qp5j,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-g25h-jr74-qp5j,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-g25h-jr74-qp5j,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-g25h-jr74-qp5j,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-g25h-jr74-qp5j,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-4c4g-crqm-xrxw,tensorflow,">= 0,< 2.3.4"
GHSA-4c4g-crqm-xrxw,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-4c4g-crqm-xrxw,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-w74j-v8xh-3w5h,tensorflow,">= 0,< 2.3.4"
GHSA-w74j-v8xh-3w5h,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-w74j-v8xh-3w5h,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-w74j-v8xh-3w5h,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-w74j-v8xh-3w5h,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-w74j-v8xh-3w5h,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-w74j-v8xh-3w5h,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-w74j-v8xh-3w5h,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-w74j-v8xh-3w5h,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-3hxh-8cp2-g4hg,tensorflow,">= 0,< 2.3.4"
GHSA-3hxh-8cp2-g4hg,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-3hxh-8cp2-g4hg,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-3hxh-8cp2-g4hg,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-3hxh-8cp2-g4hg,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-3hxh-8cp2-g4hg,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-3hxh-8cp2-g4hg,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-3hxh-8cp2-g4hg,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-3hxh-8cp2-g4hg,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-m7fm-4jfh-jrg6,tensorflow,">= 0,< 2.3.4"
GHSA-m7fm-4jfh-jrg6,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-m7fm-4jfh-jrg6,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-m7fm-4jfh-jrg6,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-m7fm-4jfh-jrg6,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-m7fm-4jfh-jrg6,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-m7fm-4jfh-jrg6,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-m7fm-4jfh-jrg6,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-m7fm-4jfh-jrg6,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-4298-89hc-6rfv,Flask-User,">= 0,<= 1.0.2.2"
GHSA-hwvq-6gjx-j797,notebook,">= 0,< 5.7.11"
GHSA-hwvq-6gjx-j797,notebook,">= 6.0.0,< 6.4.1"
GHSA-qjj8-32p7-h289,tensorflow,">= 0,< 2.3.4"
GHSA-qjj8-32p7-h289,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-qjj8-32p7-h289,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-qjj8-32p7-h289,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-qjj8-32p7-h289,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-qjj8-32p7-h289,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-qjj8-32p7-h289,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-qjj8-32p7-h289,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-qjj8-32p7-h289,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-gh6x-4whr-2qv4,tensorflow,">= 0,< 2.3.4"
GHSA-gh6x-4whr-2qv4,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-gh6x-4whr-2qv4,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-gh6x-4whr-2qv4,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-gh6x-4whr-2qv4,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-gh6x-4whr-2qv4,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-gh6x-4whr-2qv4,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-gh6x-4whr-2qv4,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-gh6x-4whr-2qv4,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-rhrq-64mq-hf9h,tensorflow,">= 0,< 2.3.4"
GHSA-rhrq-64mq-hf9h,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-rhrq-64mq-hf9h,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-c9qf-r67m-p7cg,tensorflow,">= 0,< 2.3.4"
GHSA-c9qf-r67m-p7cg,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-c9qf-r67m-p7cg,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-c9qf-r67m-p7cg,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-c9qf-r67m-p7cg,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-c9qf-r67m-p7cg,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-c9qf-r67m-p7cg,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-c9qf-r67m-p7cg,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-c9qf-r67m-p7cg,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-fcwc-p4fc-c5cc,tensorflow,">= 0,< 2.3.4"
GHSA-fcwc-p4fc-c5cc,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-fcwc-p4fc-c5cc,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-fcwc-p4fc-c5cc,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-fcwc-p4fc-c5cc,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-fcwc-p4fc-c5cc,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-fcwc-p4fc-c5cc,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-fcwc-p4fc-c5cc,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-fcwc-p4fc-c5cc,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-qfpc-5pjr-mh26,tensorflow,">= 0,< 2.3.4"
GHSA-qfpc-5pjr-mh26,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-qfpc-5pjr-mh26,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-qfpc-5pjr-mh26,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-qfpc-5pjr-mh26,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-qfpc-5pjr-mh26,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-qfpc-5pjr-mh26,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-qfpc-5pjr-mh26,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-qfpc-5pjr-mh26,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-w4xf-2pqw-5mq7,tensorflow,">= 0,< 2.3.4"
GHSA-w4xf-2pqw-5mq7,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-w4xf-2pqw-5mq7,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-w4xf-2pqw-5mq7,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-w4xf-2pqw-5mq7,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-w4xf-2pqw-5mq7,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-w4xf-2pqw-5mq7,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-w4xf-2pqw-5mq7,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-w4xf-2pqw-5mq7,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-7fvx-3jfc-2cpc,tensorflow,">= 0,< 2.3.4"
GHSA-7fvx-3jfc-2cpc,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-7fvx-3jfc-2cpc,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-7fvx-3jfc-2cpc,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-7fvx-3jfc-2cpc,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-7fvx-3jfc-2cpc,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-7fvx-3jfc-2cpc,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-7fvx-3jfc-2cpc,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-7fvx-3jfc-2cpc,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-2r8p-fg3c-wcj4,tensorflow,">= 0,< 2.3.4"
GHSA-2r8p-fg3c-wcj4,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-2r8p-fg3c-wcj4,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-2r8p-fg3c-wcj4,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-2r8p-fg3c-wcj4,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-2r8p-fg3c-wcj4,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-2r8p-fg3c-wcj4,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-2r8p-fg3c-wcj4,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-2r8p-fg3c-wcj4,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-wf5p-c75w-w3wh,tensorflow,">= 0,< 2.3.4"
GHSA-wf5p-c75w-w3wh,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-wf5p-c75w-w3wh,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-4xfp-4pfp-89wg,tensorflow,">= 0,< 2.3.4"
GHSA-4xfp-4pfp-89wg,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-4xfp-4pfp-89wg,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-4xfp-4pfp-89wg,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-4xfp-4pfp-89wg,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-4xfp-4pfp-89wg,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-4xfp-4pfp-89wg,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-4xfp-4pfp-89wg,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-4xfp-4pfp-89wg,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-9c8h-2mv3-49ww,tensorflow,">= 0,< 2.3.4"
GHSA-9c8h-2mv3-49ww,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-9c8h-2mv3-49ww,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-9c8h-2mv3-49ww,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-9c8h-2mv3-49ww,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-9c8h-2mv3-49ww,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-9c8h-2mv3-49ww,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-9c8h-2mv3-49ww,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-9c8h-2mv3-49ww,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-2wmv-37vq-52g5,tensorflow,">= 0,< 2.3.4"
GHSA-2wmv-37vq-52g5,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-2wmv-37vq-52g5,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-2wmv-37vq-52g5,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-2wmv-37vq-52g5,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-2wmv-37vq-52g5,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-2wmv-37vq-52g5,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-2wmv-37vq-52g5,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-2wmv-37vq-52g5,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-r2mj-8wgq-73m6,Glances,">= 0,< 3.2.1"
GHSA-hf6p-4rv2-9qrp,bikeshed,">= 0,< 3.0.0"
GHSA-r6jx-9g48-2r5r,tensorflow,">= 0,< 2.3.4"
GHSA-r6jx-9g48-2r5r,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-r6jx-9g48-2r5r,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-r6jx-9g48-2r5r,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-r6jx-9g48-2r5r,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-r6jx-9g48-2r5r,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-r6jx-9g48-2r5r,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-r6jx-9g48-2r5r,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-r6jx-9g48-2r5r,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-69fv-gw6g-8ccg,arrayfire,">= 0,< 3.6.0"
GHSA-6p5r-g9mq-ggh2,tensorflow,">= 0,< 2.3.4"
GHSA-6p5r-g9mq-ggh2,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-6p5r-g9mq-ggh2,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-6p5r-g9mq-ggh2,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-6p5r-g9mq-ggh2,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-6p5r-g9mq-ggh2,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-6p5r-g9mq-ggh2,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-6p5r-g9mq-ggh2,tensorflow-gpu,">= 2.4.0,< 2.4.3"
GHSA-6p5r-g9mq-ggh2,tensorflow-gpu,">= 2.5.0,< 2.5.1"
GHSA-5hj3-vjjf-f5m7,tensorflow,">= 0,< 2.3.4"
GHSA-5hj3-vjjf-f5m7,tensorflow,">= 2.4.0,< 2.4.3"
GHSA-5hj3-vjjf-f5m7,tensorflow,">= 2.5.0,< 2.5.1"
GHSA-5hj3-vjjf-f5m7,tensorflow-cpu,">= 0,< 2.3.4"
GHSA-5hj3-vjjf-f5m7,tensorflow-cpu,">= 2.4.0,< 2.4.3"
GHSA-5hj3-vjjf-f5m7,tensorflow-cpu,">= 2.5.0,< 2.5.1"
GHSA-5hj3-vjjf-f5m7,tensorflow-gpu,">= 0,< 2.3.4"
GHSA-5hj3-vjjf-f5m7,tensorflow-gpu,">= 2.4.0,< 2.4.3"
